TimeUS,aF,aR,aD,gyR,gyP,gyY,bAlt,gpLat,gpLng,gpAlt,gpN,gpE,gpD
 57413692, 4.612126, 0.01611336, -9.770082, 0.0008321666, 0.002805507, 0.0008205458, 0.3763798, -353632070, 1491652355, 12, 14.458, -1.778, -0.194
 57433684, 4.671566, -0.1008719, -9.767282, 0.000838342, 0.002825019, 0.0007739359, 0.3033509, -353630891, 1491652577, 15, 15.605, -1.914, -0.16
 57453676, 7.389934, -0.03039866, -9.900071, -0.001357423, 0.01349925, 0.0006830696, 0.3033509, -353630891, 1491652577, 15, 15.605, -1.914, -0.16
 57473668, 9.579281, 0.06417914, -11.22216, -0.00825628, 0.06844639, 0.006137868, 0.3033509, -353630891, 1491652577, 15, 15.605, -1.914, -0.16
 57493660, 9.457441, 0.05485255, -12.74393, -0.01326247, 0.1176022, 0.01608707, 0.3033509, -353630891, 1491652577, 15, 15.605, -1.914, -0.16
 57513652, 9.223602, -0.03522873, -14.14047, -0.006981599, 0.1523979, 0.0208053, 0.3033509, -353630891, 1491652577, 15, 15.605, -1.914, -0.16
 57533644, 9.205001, 0.02575164, -15.18767, -0.008664411, 0.1931478, 0.01446689, 0.4662615, -353630891, 1491652577, 15, 15.605, -1.914, -0.16
 57553636, 9.032642, 0.07416783, -16.06948, -0.01694287, 0.2337002, 0.000790544, 0.4662615, -353630891, 1491652577, 15, 15.605, -1.914, -0.16
 57573628, 8.969334, 0.04808149, -16.81879, -0.02700953, 0.2668155, 0.004321154, 0.4662615, -353630891, 1491652577, 15, 15.605, -1.914, -0.16
 57593620, 8.797412, 0.1079665, -17.5362, -0.03463026, 0.2761496, -0.003603405, 0.4662615, -353630891, 1491652577, 15, 15.605, -1.914, -0.16
 57613612, 8.679946, 0.09638652, -18.05557, -0.03112268, 0.281554, -0.008055483, 0.4662615, -353630891, 1491652577, 15, 15.605, -1.914, -0.16
 57633604, 8.549145, 0.0977969, -18.20858, -0.02420642, 0.2933811, -0.01382558, 0.359527, -353630844, 1491652900, 18, 16.59, -2.039, -0.155
 57653596, 8.602784, 0.04565167, -18.14726, -0.01868259, 0.2919499, -0.01539649, 0.359527, -353630844, 1491652900, 18, 16.59, -2.039, -0.155
 57673588, 8.444281, -0.01211467, -18.09634, -0.01232277, 0.2906677, -0.02164205, 0.359527, -353630844, 1491652900, 18, 16.59, -2.039, -0.155
 57693580, 8.422106, -0.121556, -17.90063, -0.01139946, 0.2792405, -0.02876517, 0.359527, -353630844, 1491652900, 18, 16.59, -2.039, -0.155
 57713572, 8.328197, -0.05632041, -17.64006, -0.02351299, 0.2641168, -0.01866621, 0.359527, -353630844, 1491652900, 18, 16.59, -2.039, -0.155
 57733564, 8.220284, -0.1316113, -17.00192, -0.01726729, 0.2415642, -0.01207023, 0.6825395, -353630844, 1491652900, 18, 16.59, -2.039, -0.155
 57753556, 8.064157, -0.1111916, -16.49616, -0.01616849, 0.2288199, -0.008286932, 0.6825395, -353630844, 1491652900, 18, 16.59, -2.039, -0.155
 57773548, 7.985898, 0.02560657, -16.12453, -0.03067002, 0.2107052, -0.002783791, 0.6825395, -353630844, 1491652900, 18, 16.59, -2.039, -0.155
 57793540, 7.958783, -0.1315511, -15.59168, -0.02355038, 0.1975365, 0.00651751, 0.6825395, -353630844, 1491652900, 18, 16.59, -2.039, -0.155
 57813532, 7.788713, -0.05531808, -15.00183, -0.02751768, 0.1734347, 0.005606611, 0.6825395, -353630844, 1491652900, 18, 16.59, -2.039, -0.155
 57833524, 7.701292, -0.04646885, -14.37596, -0.03149994, 0.148685, 0.0113865, 0.890391, -353630671, 1491652298, 27, 18.229, -2.233, -1.032
 57853516, 7.481424, 0.01731668, -13.93664, -0.02572122, 0.1322978, 0.02010013, 0.890391, -353630671, 1491652298, 27, 18.229, -2.233, -1.032
 57873508, 7.411967, 0.09884871, -13.5135, -0.01517515, 0.1170959, 0.02669696, 0.890391, -353630671, 1491652298, 27, 18.229, -2.233, -1.032
 57893500, 7.410331, 0.0007984061, -13.07243, -0.01091014, 0.1069458, 0.01646343, 0.890391, -353630671, 1491652298, 27, 18.229, -2.233, -1.032
 57913492, 7.40824, -0.009781544, -12.66598, -0.005617661, 0.09507307, 0.007256177, 0.890391, -353630671, 1491652298, 27, 18.229, -2.233, -1.032
 57933484, 7.270713, 0.09481587, -12.37924, -0.0003662891, 0.08105958, 0.003159007, 0.9606111, -353630671, 1491652298, 27, 18.229, -2.233, -1.032
 57953476, 7.180098, 0.07004388, -12.01131, 0.003975107, 0.06884673, 0.002285662, 0.9606111, -353630671, 1491652298, 27, 18.229, -2.233, -1.032
 57974301, 7.100764, 0.02353077, -11.78579, 0.01730286, 0.05783412, -0.0007373815, 0.9606111, -353630671, 1491652298, 27, 18.229, -2.233, -1.032
