TimeUS,m00,m01,m02,m10,m11,m12,m20,m21,m22
 88953571, -0.9348516, -0.3070586, 0.1782339, 0.2735138, -0.9429401, -0.1898799, 0.2263681, -0.1287602, 0.9654939
 88973563, -0.9345887, -0.3077835, 0.1783626, 0.2743966, -0.9428283, -0.1891596, 0.2263855, -0.1278443, 0.9656115
 88993555, -0.9343857, -0.3084042, 0.1783539, 0.2752041, -0.9427469, -0.1883911, 0.2262432, -0.1269462, 0.9657633
 89013547, -0.9341614, -0.3089959, 0.1785056, 0.275952, -0.9426738, -0.1876611, 0.226259, -0.1260468, 0.9658773
 89033539, -0.9339454, -0.3095656, 0.1786484, 0.2767026, -0.9426187, -0.1868312, 0.2262338, -0.1250577, 0.9660119
 89053531, -0.9337651, -0.3099975, 0.1788414, 0.2773197, -0.9426115, -0.1859505, 0.2262222, -0.1240378, 0.9661461
 89073523, -0.9336025, -0.3104278, 0.1789442, 0.277942, -0.9425973, -0.1850911, 0.2261297, -0.1230654, 0.966292
 89093515, -0.9334676, -0.3108303, 0.1789492, 0.2785814, -0.9426041, -0.1840922, 0.2258997, -0.1219922, 0.9664819
 89113507, -0.9333594, -0.3111772, 0.1789103, 0.2791717, -0.9426255, -0.1830857, 0.2256175, -0.120938, 0.9666802
 89133499, -0.9333156, -0.3113697, 0.1788039, 0.2796244, -0.9426946, -0.1820359, 0.2252379, -0.119899, 0.9668981
 89153491, -0.9332482, -0.311641, 0.1786833, 0.2801665, -0.942743, -0.1809484, 0.2248434, -0.1188087, 0.9671246
 89173483, -0.9332088, -0.3117497, 0.1786995, 0.2805327, -0.942847, -0.1798363, 0.2245502, -0.1176938, 0.967329
 89193475, -0.9331754, -0.3118484, 0.1787018, 0.2809038, -0.9429591, -0.1786655, 0.2242251, -0.1165283, 0.9675455
 89214300, -0.9331048, -0.3120055, 0.1787962, 0.2813386, -0.943064, -0.1774236, 0.2239734, -0.1152525, 0.9677566
 89234292, -0.9329582, -0.312373, 0.1789195, 0.2819756, -0.9431008, -0.1762122, 0.223783, -0.1139477, 0.9679551
 89254284, -0.9328148, -0.3127465, 0.1790146, 0.2825829, -0.9431133, -0.1751692, 0.2236146, -0.1128139, 0.9681268
 89274276, -0.9326866, -0.3131026, 0.1790601, 0.2832088, -0.9431431, -0.1739944, 0.2233574, -0.1115708, 0.9683303
 89294268, -0.9325401, -0.3134517, 0.1792124, 0.2837942, -0.9431664, -0.1729101, 0.223226, -0.1103861, 0.9684963
 89314260, -0.932368, -0.313805, 0.1794888, 0.2843832, -0.9431978, -0.1717675, 0.2231949, -0.1091069, 0.9686484
 89334252, -0.9321687, -0.3141625, 0.1798983, 0.2849541, -0.9432269, -0.1706588, 0.2232995, -0.10782, 0.9687684
