TimeUS,m00,m01,m02,m10,m11,m12,m20,m21,m22
 76633501, 0.9982458, 0.01408038, -0.05750653, -0.01643168, 0.9990395, -0.04062151, 0.05687933, 0.04149519, 0.9975184
 76653493, 0.9982057, 0.01377231, -0.05827365, -0.01611633, 0.9990719, -0.03994752, 0.0576694, 0.04081499, 0.9975011
 76673485, 0.9981669, 0.01348027, -0.05900191, -0.01582428, 0.9990966, -0.03944261, 0.05841691, 0.04030397, 0.9974784
 76693477, 0.9981309, 0.0131391, -0.05968281, -0.01548692, 0.9991174, -0.03904757, 0.05911708, 0.03989889, 0.9974535
 76714302, 0.9980963, 0.01272361, -0.06034685, -0.01507025, 0.9991414, -0.03859159, 0.05980402, 0.03942757, 0.9974312
 76734294, 0.9980616, 0.01240825, -0.0609842, -0.01475268, 0.9991633, -0.03814448, 0.06045987, 0.03897022, 0.9974096
 76754286, 0.9980317, 0.01208709, -0.06153557, -0.01442898, 0.9991828, -0.03775638, 0.06102892, 0.03856995, 0.9973905
 76774278, 0.9980034, 0.01171511, -0.06206617, -0.01405876, 0.9991993, -0.03745938, 0.06157763, 0.03825716, 0.9973689
 76794270, 0.9979799, 0.01132051, -0.06251334, -0.01366197, 0.9992161, -0.03715581, 0.06204371, 0.0379348, 0.9973522
 76814262, 0.9979581, 0.01098794, -0.06292067, -0.01332285, 0.9992335, -0.03681032, 0.06246797, 0.03757344, 0.9973395
 76834254, 0.9979362, 0.01063907, -0.06332687, -0.01296015, 0.9992549, -0.03635512, 0.0628929, 0.03710081, 0.9973304
 76854246, 0.9979149, 0.01025047, -0.06372509, -0.01255629, 0.9992769, -0.03588923, 0.06331114, 0.03661454, 0.997322
 76874238, 0.9978931, 0.009839069, -0.06413016, -0.01213589, 0.9992951, -0.03552453, 0.06373543, 0.03622796, 0.9973091
 76894230, 0.9978719, 0.009447148, -0.06451756, -0.01173678, 0.9993113, -0.03520223, 0.06414056, 0.03588454, 0.9972955
 76914222, 0.9978545, 0.009004638, -0.06484935, -0.01129019, 0.9993249, -0.03496419, 0.06449073, 0.03562134, 0.9972824
 76934214, 0.9978349, 0.008676371, -0.06519441, -0.01096568, 0.9993328, -0.03483967, 0.06484862, 0.03547914, 0.9972641
 76954206, 0.9978115, 0.008451984, -0.06558142, -0.01074659, 0.9993395, -0.03471521, 0.06524468, 0.03534401, 0.9972432
 76974198, 0.997786, 0.008251814, -0.06599393, -0.01056136, 0.9993412, -0.03472445, 0.06566391, 0.03534455, 0.9972156
 76994190, 0.9977565, 0.008080089, -0.06645974, -0.01040932, 0.999341, -0.03477602, 0.06613494, 0.0353898, 0.997183
 77014182, 0.9977227, 0.007897907, -0.06698564, -0.01024916, 0.9993408, -0.03483015, 0.06666639, 0.03543738, 0.9971459
 77034174, 0.9976938, 0.007694133, -0.06743766, -0.01006602, 0.9993401, -0.03490255, 0.06712461, 0.03550088, 0.9971128
 77054166, 0.9976565, 0.007471368, -0.06801321, -0.009868719, 0.9993393, -0.03498086, 0.06770692, 0.03557009, 0.997071
 77074158, 0.9976199, 0.007159117, -0.06858101, -0.009577035, 0.9993417, -0.03499273, 0.06828535, 0.03556625, 0.9970317
 77094150, 0.9975899, 0.006808141, -0.06905155, -0.009242045, 0.999345, -0.03498963, 0.06876811, 0.03554348, 0.9969994
 77114142, 0.9975582, 0.006564589, -0.06953197, -0.009014155, 0.9993476, -0.03497437, 0.06925701, 0.03551574, 0.9969665
 77134134, 0.9975219, 0.006465129, -0.07006052, -0.00892899, 0.9993505, -0.03491172, 0.06978931, 0.03545077, 0.9969317
 77154126, 0.9974837, 0.006391793, -0.0706069, -0.008866488, 0.9993553, -0.03479129, 0.07033901, 0.03532978, 0.9968974
 77174118, 0.9974522, 0.006295857, -0.07106067, -0.008774591, 0.9993619, -0.03462387, 0.07079734, 0.03515918, 0.9968709
 77194110, 0.9974093, 0.006231069, -0.07166422, -0.008706647, 0.9993743, -0.03428379, 0.07140575, 0.03481892, 0.9968395
 77214102, 0.9973607, 0.006124411, -0.07234694, -0.00859456, 0.9993889, -0.03388129, 0.07209523, 0.03441366, 0.9968039
 77234094, 0.9973133, 0.005904528, -0.07301559, -0.008372174, 0.9994025, -0.0335364, 0.07277395, 0.03405759, 0.9967669
